holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,is_severe_weather,is_low_visibility,temp_scaled,clouds_scaled,congestion_category,high_risk
None,275.65,0.0,0.0,5,Clear,sky is clear,2017-11-25 12:00:00,5167,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.44140398324009417,0.05,Severe,0
None,275.86,0.0,0.0,20,Clouds,few clouds,2017-11-25 13:00:00,4952,13,5,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.42488180699233535,0.2,Severe,0
None,276.72,0.0,0.0,20,Clouds,few clouds,2017-11-25 14:00:00,4461,14,5,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.3572195614062861,0.2,High,0
None,276.86,0.0,0.0,40,Clouds,scattered clouds,2017-11-25 15:00:00,4348,15,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.3462047772411165,0.4,High,0
None,276.55,0.0,0.0,75,Clouds,broken clouds,2017-11-25 16:00:00,4380,16,5,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.37059465646399453,0.75,High,0
None,275.22,0.0,0.0,75,Clouds,broken clouds,2017-11-25 17:00:00,4490,17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.47523510603311436,0.75,High,0
None,273.68,0.0,0.0,40,Clouds,scattered clouds,2017-11-25 18:00:00,4046,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.596397731849993,0.4,High,0
None,272.56,0.0,0.0,5,Clear,sky is clear,2017-11-25 19:00:00,3463,19,5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.6845160051713585,0.05,High,0
None,271.36,0.0,0.0,5,Clear,sky is clear,2017-11-25 20:00:00,3005,20,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.7789284408728202,0.05,Medium,0
None,270.15,0.0,0.0,5,Clear,sky is clear,2017-11-25 21:00:00,2800,21,5,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.8741276468717979,0.05,Medium,0
None,269.49,0.0,0.0,1,Clear,sky is clear,2017-11-25 22:00:00,2673,22,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.9260544865075998,0.01,Medium,0
None,268.54,0.0,0.0,1,Clear,sky is clear,2017-11-25 23:00:00,2584,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-1.0007976647712569,0.01,Medium,0
None,268.51,0.0,0.0,1,Clear,sky is clear,2017-11-26 00:00:00,1386,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.0031579756637958,0.01,Medium,0
None,268.3,0.0,0.0,1,Clear,sky is clear,2017-11-26 01:00:00,938,1,6,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.0196801519115501,0.01,Low,0
None,268.51,0.0,0.0,1,Clear,sky is clear,2017-11-26 02:00:00,701,2,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.0031579756637958,0.01,Low,0
None,268.94,0.0,0.0,1,Clear,sky is clear,2017-11-26 03:00:00,513,3,6,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.9693268528707711,0.01,Low,0
None,269.58,0.0,0.0,1,Clear,sky is clear,2017-11-26 04:00:00,454,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.9189735538299921,0.01,Low,0
None,269.84,0.0,0.0,1,Clear,sky is clear,2017-11-26 05:00:00,602,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.898517526094676,0.01,Low,0
None,270.58,0.0,0.0,1,Clear,sky is clear,2017-11-26 06:00:00,965,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.8402965240787732,0.01,Low,0
None,271.14,0.0,0.0,40,Clouds,scattered clouds,2017-11-26 07:00:00,1240,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.7962373874180905,0.4,Medium,0
None,271.68,0.0,0.0,1,Clear,sky is clear,2017-11-26 08:00:00,1769,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.7537517913524308,0.01,Medium,0
None,273.29,0.0,0.0,40,Clouds,scattered clouds,2017-11-26 09:00:00,2404,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.6270817734529672,0.4,Medium,0
None,275.36,0.0,0.0,1,Clear,sky is clear,2017-11-26 10:00:00,3280,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.46422032186794476,0.01,Medium,0
None,277.81,0.0,0.0,40,Clouds,scattered clouds,2017-11-26 11:00:00,3886,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.2714615989774595,0.4,High,0
None,279.68,0.0,0.0,40,Clouds,scattered clouds,2017-11-26 12:00:00,4299,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.12433555334267986,0.4,High,0
None,281.08,0.0,0.0,40,Clouds,scattered clouds,2017-11-26 13:00:00,4860,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.014187711690975243,0.4,High,0
None,282.5,0.0,0.0,75,Clouds,broken clouds,2017-11-26 14:00:00,4871,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,0,0,0.09753367055575679,0.75,High,0
None,282.58,0.0,0.0,1,Clear,sky is clear,2017-11-26 15:00:00,4994,15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0,0,0,0.10382783293585304,0.01,Severe,0
None,281.82,0.0,0.0,75,Clouds,broken clouds,2017-11-26 16:00:00,4933,16,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,0,0,0.04403329032492743,0.75,High,0
None,281.08,0.0,0.0,1,Clear,sky is clear,2017-11-26 17:00:00,4794,17,6,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.014187711690975243,0.01,High,0
None,278.62,0.0,0.0,75,Clouds,broken clouds,2017-11-26 18:00:00,4392,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.207733204878972,0.75,High,0
None,277.02,0.0,0.0,1,Clear,sky is clear,2017-11-26 19:00:00,3341,19,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.333616452480924,0.01,Medium,0
None,276.55,0.0,0.0,1,Clear,sky is clear,2017-11-26 20:00:00,2839,20,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.37059465646399453,0.01,Medium,0
None,275.62,0.0,0.0,75,Clouds,broken clouds,2017-11-26 21:00:00,2550,21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.4437642941326286,0.75,Medium,0
None,274.87,0.0,0.0,75,Clouds,broken clouds,2017-11-26 22:00:00,1640,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.5027720664460428,0.75,Medium,0
None,273.72,0.0,0.0,1,Clear,sky is clear,2017-11-26 23:00:00,1009,23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.5932506506599426,0.01,Low,0
None,273.22,0.0,0.0,1,Clear,sky is clear,2017-11-27 00:00:00,539,0,0,0.0,1.0,0.0,1.0,0,0,0,0,-0.6325891655355521,0.01,Low,0
None,272.58,0.0,0.0,1,Clear,sky is clear,2017-11-27 01:00:00,317,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,0,0,-0.6829424645763356,0.01,Low,0
None,271.79,0.0,0.0,1,Clear,sky is clear,2017-11-27 02:00:00,213,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,0,-0.7450973180797955,0.01,Low,0
None,272.01,0.0,0.0,1,Clear,sky is clear,2017-11-27 03:00:00,328,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0,0,0,-0.7277883715345297,0.01,Low,0
None,272.95,0.0,0.0,1,Clear,sky is clear,2017-11-27 04:00:00,810,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,-0.6538319635683842,0.01,Low,0
None,273.43,0.0,0.0,1,Clear,sky is clear,2017-11-27 05:00:00,2875,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,0,-0.6160669892877977,0.01,Medium,0
None,274.22,0.0,0.0,1,Mist,mist,2017-11-27 06:00:00,5636,6,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,1,-0.5539121357843332,0.01,Severe,1
None,275.36,0.0,0.0,40,Clouds,scattered clouds,2017-11-27 07:00:00,6656,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,0,-0.46422032186794476,0.4,Severe,0
None,275.61,0.0,0.0,75,Clouds,broken clouds,2017-11-27 08:00:00,5907,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,0,-0.4445510644301401,0.75,Severe,0
None,276.48,0.0,0.0,1,Clear,sky is clear,2017-11-27 09:00:00,5063,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,0,-0.3761020485465793,0.01,Severe,0
None,278.81,0.0,0.0,75,Clouds,broken clouds,2017-11-27 10:00:00,4365,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,0,-0.19278456922624063,0.75,High,0
None,281.48,0.0,0.0,75,Clouds,broken clouds,2017-11-27 11:00:00,4513,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,0,0,0.017283100209514984,0.75,High,0
None,284.14,0.0,0.0,75,Clouds,broken clouds,2017-11-27 12:00:00,4933,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,0,0.22656399934775465,0.75,High,0
None,286.01,0.0,0.0,75,Clouds,broken clouds,2017-11-27 13:00:00,4659,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,0,0.3736900449825343,0.75,High,0
None,287.61,0.0,0.0,75,Clouds,broken clouds,2017-11-27 14:00:00,4997,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0,0.49957329258448624,0.75,Severe,0
None,288.38,0.0,0.0,75,Clouds,broken clouds,2017-11-27 15:00:00,5748,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,0,0.5601546054929233,0.75,Severe,0
None,287.86,0.0,0.0,75,Clouds,broken clouds,2017-11-27 16:00:00,6674,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,0,0.5192425500222909,0.75,Severe,0
None,286.94,0.0,0.0,1,Clear,sky is clear,2017-11-27 17:00:00,5937,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,0,0.4468596826511683,0.01,Severe,0
None,285.88,0.0,0.0,75,Clouds,broken clouds,2017-11-27 18:00:00,4171,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,0,0,0.3634620311148762,0.75,High,0
None,285.42,0.0,0.0,1,Clear,sky is clear,2017-11-27 19:00:00,2984,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,0,0.3272705974293171,0.01,Medium,0
None,284.95,0.0,0.0,40,Clouds,scattered clouds,2017-11-27 20:00:00,2399,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0.2902923934462421,0.4,Medium,0
None,285.15,0.0,0.0,1,Clear,sky is clear,2017-11-27 21:00:00,2051,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0,0.30602779939648495,0.01,Medium,0
None,284.86,0.0,0.0,1,Clear,sky is clear,2017-11-27 22:00:00,1431,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,0,0.28321146076863435,0.01,Medium,0
None,285.28,0.0,0.0,1,Clear,sky is clear,2017-11-27 23:00:00,955,23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,0,0.31625581326414304,0.01,Low,0
None,284.82,0.0,0.0,1,Clear,sky is clear,2017-11-28 00:00:00,569,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,0.280064379578584,0.01,Low,0
None,283.82,0.0,0.0,1,Clear,sky is clear,2017-11-28 01:00:00,317,1,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,0.20138734982736514,0.01,Low,0
None,282.82,0.0,0.0,1,Clear,sky is clear,2017-11-28 02:00:00,254,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0.12271032007614628,0.01,Low,0
None,281.49,0.0,0.0,1,Clear,sky is clear,2017-11-28 03:00:00,352,3,1,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,0,0.018069870507026457,0.01,Low,0
None,280.82,0.0,0.0,1,Clear,sky is clear,2017-11-28 04:00:00,843,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.03464373942629143,0.01,Low,0
None,280.28,0.0,0.0,1,Clear,sky is clear,2017-11-28 05:00:00,3058,5,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.07712933549195122,0.01,Medium,0
None,280.29,0.0,0.0,1,Clear,sky is clear,2017-11-28 06:00:00,5917,6,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.07634256519443527,0.01,Severe,0
None,280.01,0.0,0.0,75,Clouds,broken clouds,2017-11-28 07:00:00,6649,7,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.09837213352477889,0.75,Severe,0
None,279.42,0.0,0.0,75,Clouds,broken clouds,2017-11-28 08:00:00,6075,8,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.14479158107799603,0.75,Severe,0
None,279.68,0.0,0.0,75,Clouds,broken clouds,2017-11-28 09:00:00,5320,9,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.12433555334267986,0.75,Severe,0
None,279.88,0.0,0.0,1,Clear,sky is clear,2017-11-28 10:00:00,4493,10,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.10860014739243698,0.01,High,0
None,280.75,0.0,0.0,40,Clouds,scattered clouds,2017-11-28 11:00:00,4934,11,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.04015113150887621,0.4,Severe,0
None,281.58,0.0,0.0,1,Clear,sky is clear,2017-11-28 12:00:00,4980,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,0.025150803184634186,0.01,Severe,0
None,283.72,0.0,0.0,1,Clear,sky is clear,2017-11-28 13:00:00,4837,13,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,0.19351964685224593,0.01,High,0
None,284.29,0.0,0.0,20,Clouds,few clouds,2017-11-28 14:00:00,5024,14,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,0,0.23836555381044014,0.2,Severe,0
None,283.35,0.0,0.0,1,Clear,sky is clear,2017-11-28 15:00:00,5756,15,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,0,0.1644091458442946,0.01,Severe,0
None,282.42,0.0,0.0,1,Clear,sky is clear,2017-11-28 16:00:00,6731,16,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0,0.09123950817566052,0.01,Severe,0
None,282.03,0.0,0.0,1,Clear,sky is clear,2017-11-28 17:00:00,5922,17,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,0.06055546657268178,0.01,Severe,0
None,279.55,0.0,0.0,1,Clear,sky is clear,2017-11-28 18:00:00,4740,18,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.13456356721033794,0.01,High,0
None,278.48,0.0,0.0,5,Clear,sky is clear,2017-11-28 19:00:00,3162,19,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.21874798904414158,0.05,Medium,0
None,277.68,0.0,0.0,5,Clear,sky is clear,2017-11-28 20:00:00,2676,20,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.28168961284511757,0.05,Medium,0
None,276.58,0.0,0.0,5,Clear,sky is clear,2017-11-28 21:00:00,2378,21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.3682343455714601,0.05,Medium,0
None,275.42,0.0,0.0,1,Clear,sky is clear,2017-11-28 22:00:00,1532,22,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.45949970008287144,0.01,Medium,0
None,274.55,0.0,0.0,1,Clear,sky is clear,2017-11-28 23:00:00,946,23,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.5279487159664322,0.01,Low,0
None,273.62,0.0,0.0,1,Clear,sky is clear,2017-11-29 00:00:00,552,0,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.6011183536350663,0.01,Low,0
None,272.55,0.0,0.0,1,Clear,sky is clear,2017-11-29 01:00:00,310,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.68530277546887,0.01,Low,0
None,271.55,0.0,0.0,1,Clear,sky is clear,2017-11-29 02:00:00,274,2,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.7639798052200888,0.01,Low,0
None,270.93,0.0,0.0,1,Clear,sky is clear,2017-11-29 03:00:00,376,3,2,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.8127595636658449,0.01,Low,0
None,268.88,0.0,0.0,1,Clear,sky is clear,2017-11-29 04:00:00,883,4,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.9740474746558444,0.01,Low,0
None,268.15,0.0,0.0,1,Clear,sky is clear,2017-11-29 05:00:00,3034,5,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,0,-1.0314817063742356,0.01,Medium,0
None,267.79,0.0,0.0,1,Clear,sky is clear,2017-11-29 06:00:00,5956,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,-1.059805437084671,0.01,Severe,0
None,267.94,0.0,0.0,5,Clear,sky is clear,2017-11-29 07:00:00,6624,7,2,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0,-1.04800388262199,0.05,Severe,0
None,267.79,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 08:00:00,6020,8,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,-1.059805437084671,0.4,Severe,0
None,269.71,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 09:00:00,5331,9,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.908745539962334,0.4,Severe,0
None,272.68,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 10:00:00,4690,10,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.6750747616012118,0.4,High,0
None,274.55,0.0,0.0,75,Clouds,broken clouds,2017-11-29 11:00:00,4770,11,2,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.5279487159664322,0.75,High,0
None,276.55,0.0,0.0,75,Clouds,broken clouds,2017-11-29 12:00:00,4982,12,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.37059465646399453,0.75,Severe,0
None,278.15,0.0,0.0,1,Clear,sky is clear,2017-11-29 13:00:00,4983,13,2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.24471140886204704,0.01,Severe,0
None,279.79,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 14:00:00,5223,14,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.11568108007004471,0.4,Severe,0
None,280.22,0.0,0.0,75,Clouds,broken clouds,2017-11-29 15:00:00,5862,15,2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.08184995727702006,0.75,Severe,0
None,279.92,0.0,0.0,75,Clouds,broken clouds,2017-11-29 16:00:00,6685,16,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.10545306620238662,0.75,Severe,0
None,279.07,0.0,0.0,75,Clouds,broken clouds,2017-11-29 17:00:00,6347,17,2,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.17232854149092444,0.75,Severe,0
None,278.08,0.0,0.0,1,Clear,sky is clear,2017-11-29 18:00:00,4914,18,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.25021880094463184,0.01,High,0
None,277.58,0.0,0.0,1,Clear,sky is clear,2017-11-29 19:00:00,3716,19,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.28955731582024125,0.01,High,0
None,277.44,0.0,0.0,1,Clear,sky is clear,2017-11-29 20:00:00,2859,20,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.3005720999854108,0.01,Medium,0
None,277.69,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 21:00:00,2491,21,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.2809028425476061,0.4,Medium,0
None,277.93,0.0,0.0,1,Clear,sky is clear,2017-11-29 22:00:00,1780,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.26202035540731283,0.01,Medium,0
None,278.58,0.0,0.0,1,Clear,sky is clear,2017-11-29 23:00:00,2859,23,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.2108802860690224,0.01,Medium,0
None,279.08,0.0,0.0,1,Clear,sky is clear,2017-11-30 00:00:00,732,0,3,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.17154177119341296,0.01,Low,0
None,279.4,0.0,0.0,1,Clear,sky is clear,2017-11-30 01:00:00,401,1,3,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.14636512167302346,0.01,Low,0
None,279.44,0.0,0.0,90,Clouds,overcast clouds,2017-11-30 02:00:00,284,2,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.1432180404829731,0.9,Low,0
None,278.86,0.0,0.0,75,Clouds,broken clouds,2017-11-30 03:00:00,395,3,3,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.18885071773867879,0.75,Low,0
None,278.31,0.0,0.0,1,Clear,sky is clear,2017-11-30 04:00:00,926,4,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.23212308410185004,0.01,Low,0
None,277.15,0.0,0.0,1,Clear,sky is clear,2017-11-30 05:00:00,2967,5,3,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.3233884386132659,0.01,Medium,0
None,276.84,0.0,0.0,1,Clear,sky is clear,2017-11-30 06:00:00,5862,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.34777831783614394,0.01,Severe,0
None,275.77,0.0,0.0,5,Clear,sky is clear,2017-11-30 07:00:00,6440,7,3,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.4319627396699475,0.05,Severe,0
None,275.35,0.0,0.0,5,Clear,sky is clear,2017-11-30 08:00:00,5819,8,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.46500709216545627,0.05,Severe,0
None,275.58,0.0,0.0,5,Clear,sky is clear,2017-11-30 09:00:00,5518,9,3,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.44691137532267894,0.05,Severe,0
None,276.3,0.0,0.0,5,Clear,sky is clear,2017-11-30 10:00:00,4643,10,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.3902639139017992,0.05,High,0
None,277.88,0.0,0.0,5,Clear,sky is clear,2017-11-30 11:00:00,5089,11,3,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.2659542068948747,0.05,Severe,0
None,279.35,0.0,0.0,5,Clear,sky is clear,2017-11-30 12:00:00,5069,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.15029897316058083,0.05,Severe,0
None,280.41,0.0,0.0,5,Clear,sky is clear,2017-11-30 13:00:00,5138,13,3,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.06690132162428866,0.05,Severe,0
None,281.15,0.0,0.0,1,Clear,sky is clear,2017-11-30 14:00:00,5338,14,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.00868031960839046,0.01,Severe,0
None,280.94,0.0,0.0,5,Clear,sky is clear,2017-11-30 15:00:00,5700,15,3,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.02520249585614481,0.05,Severe,0
None,280.72,0.0,0.0,5,Clear,sky is clear,2017-11-30 16:00:00,6605,16,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.04251144240141063,0.05,Severe,0
None,279.49,0.0,0.0,1,Clear,sky is clear,2017-11-30 17:00:00,6241,17,3,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.13928418899541126,0.01,Severe,0
None,276.88,0.0,0.0,1,Clear,sky is clear,2017-11-30 18:00:00,4668,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.3446312366460936,0.01,High,0
None,275.75,0.0,0.0,1,Clear,sky is clear,2017-11-30 19:00:00,3377,19,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.4335362802649705,0.01,Medium,0
