promo,temp_c,rain_mm,humidity,staff_count,department,dept_note,date_time,checkouts,hour,day_of_week,is_weekend,hour_sin,hour_cos,is_promo,department_code,is_fresh_area,is_wet_weather,temp_c_scaled,checkouts_scaled,demand_category
,22.12,0.0,48.2,13,General,mixed baskets,2022-05-08 10:00:00,119,10,6,1,0.49999999999999994,-0.8660254037844387,0,3,0,0,0.34373347435219465,0.8201438848920863,Peak
,25.36,0.0,57.4,12,Produce,fresh fruit and veg,2022-05-08 11:00:00,98,11,6,1,0.258819045102521,-0.9659258262890682,0,4,1,0,0.5150713907985192,0.6690647482014388,Peak
,26.4,0.0,64.5,8,Bakery,bread and pastry,2022-05-08 12:00:00,125,12,6,1,1.2246467991473532e-16,-1.0,0,0,1,0,0.5700687466948703,0.8633093525179856,Peak
,24.32,5.18,75.4,8,Dairy,milk and yogurt aisle,2022-05-08 13:00:00,105,13,6,1,-0.2588190451025208,-0.9659258262890683,0,1,1,1,0.46007403490216814,0.7194244604316546,Peak
,15.62,0.0,57.3,6,Produce,fresh fruit and veg,2022-05-08 14:00:00,42,14,6,1,-0.4999999999999997,-0.8660254037844388,0,4,1,0,0.0,0.26618705035971224,Medium
,20.8,0.0,68.1,7,Produce,fresh fruit and veg,2022-05-08 15:00:00,50,15,6,1,-0.7071067811865471,-0.7071067811865479,0,4,1,0,0.27392913802221047,0.3237410071942446,Medium
,25.46,0.0,43.5,8,General,mixed baskets,2022-05-08 16:00:00,51,16,6,1,-0.8660254037844385,-0.5000000000000004,0,3,0,0,0.5203595980962453,0.33093525179856115,Medium
,28.62,0.08,54.2,10,Produce,fresh fruit and veg,2022-05-08 17:00:00,102,17,6,1,-0.9659258262890683,-0.25881904510252063,0,4,1,1,0.6874669487043892,0.697841726618705,Peak
,27.44,0.0,56.1,8,Dairy,milk and yogurt aisle,2022-05-08 18:00:00,86,18,6,1,-1.0,-1.8369701987210297e-16,0,1,1,0,0.6250661025912215,0.5827338129496403,Peak
,23.95,0.0,52.9,5,Frozen,frozen foods,2022-05-08 19:00:00,112,19,6,1,-0.9659258262890684,0.2588190451025203,0,2,0,0,0.4405076679005816,0.7697841726618705,Peak
,23.59,0.02,54.5,7,Frozen,frozen foods,2022-05-08 20:00:00,97,20,6,1,-0.8660254037844386,0.5000000000000001,0,2,0,1,0.4214701216287678,0.6618705035971223,Peak
,23.39,0.0,53.7,11,Frozen,frozen foods,2022-05-08 21:00:00,51,21,6,1,-0.7071067811865477,0.7071067811865474,0,2,0,0,0.4108937070333157,0.33093525179856115,Medium
,28.74,0.0,50.3,6,General,mixed baskets,2022-05-08 22:00:00,49,22,6,1,-0.5000000000000004,0.8660254037844384,0,3,0,0,0.6938127974616604,0.31654676258992803,Medium
,25.04,4.04,58.1,3,General,mixed baskets,2022-05-08 23:00:00,62,23,6,1,-0.25881904510252157,0.9659258262890681,0,3,0,1,0.49814912744579576,0.41007194244604317,High
,22.11,0.0,46.8,4,Dairy,milk and yogurt aisle,2022-05-09 00:00:00,15,0,0,0,0.0,1.0,0,1,1,0,0.3432046536224219,0.07194244604316546,Low
,26.73,0.0,52.8,8,General,mixed baskets,2022-05-09 01:00:00,13,1,0,0,0.25881904510252074,0.9659258262890683,0,3,0,0,0.5875198307773665,0.05755395683453238,Low
,26.43,0.0,58.6,11,Produce,fresh fruit and veg,2022-05-09 02:00:00,29,2,0,0,0.49999999999999994,0.8660254037844387,0,4,1,0,0.5716552088841882,0.17266187050359713,Low
,19.4,0.0,59.4,11,Frozen,frozen foods,2022-05-09 03:00:00,47,3,0,0,0.7071067811865476,0.7071067811865476,0,2,0,0,0.1998942358540454,0.302158273381295,Medium
,22.83,0.0,61.2,10,General,mixed baskets,2022-05-09 04:00:00,42,4,0,0,0.8660254037844386,0.5000000000000001,0,3,0,0,0.3812797461660496,0.26618705035971224,Medium
,26.87,0.81,38.4,3,Dairy,milk and yogurt aisle,2022-05-09 05:00:00,40,5,0,0,0.9659258262890683,0.25881904510252074,0,1,1,1,0.594923320994183,0.2517985611510791,Medium
,26.63,0.0,47.9,9,Dairy,milk and yogurt aisle,2022-05-09 06:00:00,37,6,0,0,1.0,6.123233995736766e-17,0,1,1,0,0.5822316234796403,0.2302158273381295,Low
,21.32,0.0,45.9,8,Dairy,milk and yogurt aisle,2022-05-09 07:00:00,13,7,0,0,0.9659258262890683,-0.25881904510252063,0,1,1,0,0.30142781597038604,0.05755395683453238,Low
,24.39,0.0,55.1,7,Produce,fresh fruit and veg,2022-05-09 08:00:00,36,8,0,0,0.8660254037844387,-0.4999999999999998,0,4,1,0,0.4637757800105764,0.22302158273381295,Low
,26.56,0.0,55.2,7,General,mixed baskets,2022-05-09 09:00:00,18,9,0,0,0.7071067811865476,-0.7071067811865475,0,3,0,0,0.578529878371232,0.09352517985611511,Low
,25.24,0.0,51.9,7,Produce,fresh fruit and veg,2022-05-09 10:00:00,105,10,0,0,0.49999999999999994,-0.8660254037844387,0,4,1,0,0.5087255420412479,0.7194244604316546,Peak
,21.8,1.65,68.0,5,General,mixed baskets,2022-05-09 11:00:00,94,11,0,0,0.258819045102521,-0.9659258262890682,0,3,0,1,0.3268112109994712,0.6402877697841727,Peak
,23.94,0.0,51.3,10,Frozen,frozen foods,2022-05-09 12:00:00,93,12,0,0,1.2246467991473532e-16,-1.0,0,2,0,0,0.4399788471708091,0.6330935251798561,Peak
,26.03,0.0,56.1,5,Produce,fresh fruit and veg,2022-05-09 13:00:00,99,13,0,0,-0.2588190451025208,-0.9659258262890683,0,4,1,0,0.550502379693284,0.6762589928057554,Peak
,25.61,0.0,59.4,7,Dairy,milk and yogurt aisle,2022-05-09 14:00:00,43,14,0,0,-0.4999999999999997,-0.8660254037844388,0,1,1,0,0.5282919090428344,0.2733812949640288,Medium
,22.03,0.0,58.8,6,Bakery,bread and pastry,2022-05-09 15:00:00,42,15,0,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0.33897408778424115,0.26618705035971224,Medium
,30.18,0.0,52.5,10,Produce,fresh fruit and veg,2022-05-09 16:00:00,44,16,0,0,-0.8660254037844385,-0.5000000000000004,0,4,1,0,0.7699629825489158,0.2805755395683453,Medium
,24.95,3.49,76.5,9,Produce,fresh fruit and veg,2022-05-09 17:00:00,67,17,0,0,-0.9659258262890683,-0.25881904510252063,0,4,1,1,0.4933897408778423,0.4460431654676259,High
,20.71,0.0,60.8,13,Dairy,milk and yogurt aisle,2022-05-09 18:00:00,58,18,0,0,-1.0,-1.8369701987210297e-16,0,1,1,0,0.26916975145425703,0.381294964028777,High
,23.6,0.0,62.8,5,Produce,fresh fruit and veg,2022-05-09 19:00:00,79,19,0,0,-0.9659258262890684,0.2588190451025203,0,4,1,0,0.42199894235854046,0.5323741007194245,Peak
,17.66,0.0,57.0,8,General,mixed baskets,2022-05-09 20:00:00,92,20,0,0,-0.8660254037844386,0.5000000000000001,0,3,0,0,0.10787942887361188,0.6258992805755396,Peak
,22.73,0.0,56.7,5,Produce,fresh fruit and veg,2022-05-09 21:00:00,52,21,0,0,-0.7071067811865477,0.7071067811865474,0,4,1,0,0.37599153886832365,0.3381294964028777,Medium
,24.31,0.0,48.9,5,Produce,fresh fruit and veg,2022-05-09 22:00:00,37,22,0,0,-0.5000000000000004,0.8660254037844384,0,4,1,0,0.45954521417239547,0.2302158273381295,Low
,30.35,2.03,45.8,7,General,mixed baskets,2022-05-09 23:00:00,47,23,0,0,-0.25881904510252157,0.9659258262890681,0,3,0,1,0.7789529349550502,0.302158273381295,Medium
,24.82,0.0,46.0,5,General,mixed baskets,2022-05-10 00:00:00,34,0,1,0,0.0,1.0,0,3,0,0,0.48651507139079847,0.20863309352517986,Low
,25.25,0.0,42.6,6,Bakery,bread and pastry,2022-05-10 01:00:00,44,1,1,0,0.25881904510252074,0.9659258262890683,0,0,1,0,0.5092543627710205,0.2805755395683453,Medium
,26.22,0.0,54.7,6,General,mixed baskets,2022-05-10 02:00:00,32,2,1,0,0.49999999999999994,0.8660254037844387,0,3,0,0,0.5605499735589634,0.19424460431654678,Low
,24.87,0.0,43.5,11,General,mixed baskets,2022-05-10 03:00:00,41,3,1,0,0.7071067811865476,0.7071067811865476,0,3,0,0,0.48915917503966155,0.2589928057553957,Medium
,22.88,0.0,50.9,7,Produce,fresh fruit and veg,2022-05-10 04:00:00,64,4,1,0,0.8660254037844386,0.5000000000000001,0,4,1,0,0.3839238498149127,0.4244604316546763,High
,27.69,0.0,47.6,7,Dairy,milk and yogurt aisle,2022-05-10 05:00:00,49,5,1,0,0.9659258262890683,0.25881904510252074,0,1,1,0,0.6382866208355368,0.31654676258992803,Medium
,25.63,9.34,83.1,7,Produce,fresh fruit and veg,2022-05-10 06:00:00,57,6,1,0,1.0,6.123233995736766e-17,0,4,1,1,0.5293495505023795,0.37410071942446044,High
,28.16,0.0,53.5,7,General,mixed baskets,2022-05-10 07:00:00,30,7,1,0,0.9659258262890683,-0.25881904510252063,0,3,0,0,0.6631411951348493,0.17985611510791366,Low
,26.89,0.0,66.0,6,Dairy,milk and yogurt aisle,2022-05-10 08:00:00,31,8,1,0,0.8660254037844387,-0.4999999999999998,0,1,1,0,0.5959809624537281,0.18705035971223022,Low
,22.06,0.0,62.2,5,General,mixed baskets,2022-05-10 09:00:00,39,9,1,0,0.7071067811865476,-0.7071067811865475,0,3,0,0,0.3405605499735589,0.2446043165467626,Low
,23.24,0.0,67.4,5,General,mixed baskets,2022-05-10 10:00:00,101,10,1,0,0.49999999999999994,-0.8660254037844387,0,3,0,0,0.4029613960867265,0.6906474820143885,Peak
,23.37,0.0,55.8,8,General,mixed baskets,2022-05-10 11:00:00,92,11,1,0,0.258819045102521,-0.9659258262890682,0,3,0,0,0.4098360655737705,0.6258992805755396,Peak
,23.42,1.66,45.8,8,General,mixed baskets,2022-05-10 12:00:00,107,12,1,0,1.2246467991473532e-16,-1.0,0,3,0,1,0.4124801692226336,0.7338129496402878,Peak
,25.47,0.0,62.9,12,Bakery,bread and pastry,2022-05-10 13:00:00,88,13,1,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0.5208884188260179,0.5971223021582733,Peak
,23.94,0.0,70.6,11,Dairy,milk and yogurt aisle,2022-05-10 14:00:00,56,14,1,0,-0.4999999999999997,-0.8660254037844388,0,1,1,0,0.4399788471708091,0.3669064748201439,High
,22.43,0.58,53.6,8,Bakery,bread and pastry,2022-05-10 15:00:00,51,15,1,0,-0.7071067811865471,-0.7071067811865479,0,0,1,1,0.3601269169751454,0.33093525179856115,Medium
,27.98,0.0,66.4,12,Bakery,bread and pastry,2022-05-10 16:00:00,26,16,1,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.6536224219989423,0.1510791366906475,Low
,27.72,0.0,53.8,8,Produce,fresh fruit and veg,2022-05-10 17:00:00,81,17,1,0,-0.9659258262890683,-0.25881904510252063,0,4,1,0,0.6398730830248545,0.5467625899280576,Peak
,24.48,0.0,56.0,13,Produce,fresh fruit and veg,2022-05-10 18:00:00,72,18,1,0,-1.0,-1.8369701987210297e-16,0,4,1,0,0.46853516657852984,0.48201438848920863,High
,21.79,0.0,54.2,5,General,mixed baskets,2022-05-10 19:00:00,87,19,1,0,-0.9659258262890684,0.2588190451025203,0,3,0,0,0.3262823902696985,0.5899280575539568,Peak
,22.87,0.0,50.3,7,General,mixed baskets,2022-05-10 20:00:00,68,20,1,0,-0.8660254037844386,0.5000000000000001,0,3,0,0,0.38339502908514017,0.45323741007194246,High
,22.54,0.0,51.4,6,General,mixed baskets,2022-05-10 21:00:00,43,21,1,0,-0.7071067811865477,0.7071067811865474,0,3,0,0,0.36594394500264404,0.2733812949640288,Medium
,22.2,0.0,41.2,9,Dairy,milk and yogurt aisle,2022-05-10 22:00:00,46,22,1,0,-0.5000000000000004,0.8660254037844384,0,1,1,0,0.3479640401903754,0.2949640287769784,Medium
,22.0,0.05,56.5,5,Produce,fresh fruit and veg,2022-05-10 23:00:00,6,23,1,0,-0.25881904510252157,0.9659258262890681,0,4,1,1,0.3373876255949233,0.007194244604316547,Low
,24.89,0.0,56.2,5,General,mixed baskets,2022-05-11 00:00:00,17,0,2,0,0.0,1.0,0,3,0,0,0.49021681649920673,0.08633093525179857,Low
,25.04,0.0,60.8,4,Dairy,milk and yogurt aisle,2022-05-11 01:00:00,41,1,2,0,0.25881904510252074,0.9659258262890683,0,1,1,0,0.49814912744579576,0.2589928057553957,Medium
,25.36,0.0,54.7,3,Produce,fresh fruit and veg,2022-05-11 02:00:00,38,2,2,0,0.49999999999999994,0.8660254037844387,0,4,1,0,0.5150713907985192,0.23741007194244604,Low
,22.02,0.0,58.4,4,Produce,fresh fruit and veg,2022-05-11 03:00:00,52,3,2,0,0.7071067811865476,0.7071067811865476,0,4,1,0,0.3384452670544685,0.3381294964028777,Medium
,25.04,0.28,73.8,9,Frozen,frozen foods,2022-05-11 04:00:00,42,4,2,0,0.8660254037844386,0.5000000000000001,0,2,0,1,0.49814912744579576,0.26618705035971224,Medium
,29.19,0.0,63.1,5,Produce,fresh fruit and veg,2022-05-11 05:00:00,24,5,2,0,0.9659258262890683,0.25881904510252074,0,4,1,0,0.7176097303014278,0.1366906474820144,Low
,24.89,0.0,54.0,9,Bakery,bread and pastry,2022-05-11 06:00:00,43,6,2,0,1.0,6.123233995736766e-17,0,0,1,0,0.49021681649920673,0.2733812949640288,Medium
,23.35,0.0,57.1,6,Bakery,bread and pastry,2022-05-11 07:00:00,30,7,2,0,0.9659258262890683,-0.25881904510252063,0,0,1,0,0.4087784241142253,0.17985611510791366,Low
,31.0,0.0,55.3,3,Dairy,milk and yogurt aisle,2022-05-11 08:00:00,37,8,2,0,0.8660254037844387,-0.4999999999999998,0,1,1,0,0.8133262823902696,0.2302158273381295,Low
,25.08,0.0,65.4,6,Produce,fresh fruit and veg,2022-05-11 09:00:00,33,9,2,0,0.7071067811865476,-0.7071067811865475,0,4,1,0,0.5002644103648861,0.2014388489208633,Low
,22.78,0.0,51.1,11,General,mixed baskets,2022-05-11 10:00:00,99,10,2,0,0.49999999999999994,-0.8660254037844387,0,3,0,0,0.3786356425171867,0.6762589928057554,Peak
,26.48,1.37,67.7,5,Frozen,frozen foods,2022-05-11 11:00:00,77,11,2,0,0.258819045102521,-0.9659258262890682,0,2,0,1,0.5742993125330512,0.5179856115107914,High
,22.57,0.0,58.4,9,General,mixed baskets,2022-05-11 12:00:00,81,12,2,0,1.2246467991473532e-16,-1.0,0,3,0,0,0.3675304071919619,0.5467625899280576,Peak
,23.43,0.0,34.0,13,Bakery,bread and pastry,2022-05-11 13:00:00,68,13,2,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0.4130089899524061,0.45323741007194246,High
,26.79,0.0,58.8,8,General,mixed baskets,2022-05-11 14:00:00,65,14,2,0,-0.4999999999999997,-0.8660254037844388,0,3,0,0,0.590692755156002,0.4316546762589928,High
,22.83,0.39,51.7,13,Bakery,bread and pastry,2022-05-11 15:00:00,28,15,2,0,-0.7071067811865471,-0.7071067811865479,0,0,1,1,0.3812797461660496,0.16546762589928057,Low
,20.69,0.0,47.8,9,Dairy,milk and yogurt aisle,2022-05-11 16:00:00,29,16,2,0,-0.8660254037844385,-0.5000000000000004,0,1,1,0,0.26811210999471186,0.17266187050359713,Low
,26.05,0.0,55.0,13,Produce,fresh fruit and veg,2022-05-11 17:00:00,61,17,2,0,-0.9659258262890683,-0.25881904510252063,0,4,1,0,0.5515600211528292,0.4028776978417266,High
,26.37,0.0,57.5,12,Dairy,milk and yogurt aisle,2022-05-11 18:00:00,67,18,2,0,-1.0,-1.8369701987210297e-16,0,1,1,0,0.5684822845055526,0.4460431654676259,High
,20.95,0.0,74.6,6,General,mixed baskets,2022-05-11 19:00:00,69,19,2,0,-0.9659258262890684,0.2588190451025203,0,3,0,0,0.2818614489687995,0.460431654676259,High
,23.47,0.0,55.6,10,Produce,fresh fruit and veg,2022-05-11 20:00:00,82,20,2,0,-0.8660254037844386,0.5000000000000001,0,4,1,0,0.41512427287149645,0.5539568345323741,Peak
,26.99,0.0,48.1,8,Produce,fresh fruit and veg,2022-05-11 21:00:00,42,21,2,0,-0.7071067811865477,0.7071067811865474,0,4,1,0,0.6012691697514541,0.26618705035971224,Medium
,24.94,0.0,54.1,10,General,mixed baskets,2022-05-11 22:00:00,43,22,2,0,-0.5000000000000004,0.8660254037844384,0,3,0,0,0.4928609201480698,0.2733812949640288,Medium
,26.38,0.0,58.8,10,Dairy,milk and yogurt aisle,2022-05-11 23:00:00,32,23,2,0,-0.25881904510252157,0.9659258262890681,0,1,1,0,0.569011105235325,0.19424460431654678,Low
,23.96,0.0,47.6,9,Produce,fresh fruit and veg,2022-05-12 00:00:00,39,0,3,0,0.0,1.0,0,4,1,0,0.44103648863035433,0.2446043165467626,Low
,22.7,0.0,53.2,8,Bakery,bread and pastry,2022-05-12 01:00:00,54,1,3,0,0.25881904510252074,0.9659258262890683,0,0,1,0,0.37440507667900574,0.35251798561151076,Medium
,22.88,0.0,42.2,3,General,mixed baskets,2022-05-12 02:00:00,39,2,3,0,0.49999999999999994,0.8660254037844387,0,3,0,0,0.3839238498149127,0.2446043165467626,Low
,23.5,0.95,48.1,8,Frozen,frozen foods,2022-05-12 03:00:00,43,3,3,0,0.7071067811865476,0.7071067811865476,0,2,0,1,0.41671073506081435,0.2733812949640288,Medium
,24.7,0.0,51.6,10,General,mixed baskets,2022-05-12 04:00:00,15,4,3,0,0.8660254037844386,0.5000000000000001,0,3,0,0,0.4801692226335271,0.07194244604316546,Low
,17.67,0.61,62.8,7,Bakery,bread and pastry,2022-05-12 05:00:00,46,5,3,0,0.9659258262890683,0.25881904510252074,0,0,1,1,0.10840824960338456,0.2949640287769784,Medium
,19.58,0.0,47.8,6,Produce,fresh fruit and veg,2022-05-12 06:00:00,43,6,3,0,1.0,6.123233995736766e-17,0,4,1,0,0.20941300898995233,0.2733812949640288,Medium
,24.29,0.0,48.3,4,Bakery,bread and pastry,2022-05-12 07:00:00,55,7,3,0,0.9659258262890683,-0.25881904510252063,0,0,1,0,0.45848757271285023,0.3597122302158273,Medium
,25.91,0.0,54.3,11,Frozen,frozen foods,2022-05-12 08:00:00,6,8,3,0,0.8660254037844387,-0.4999999999999998,0,2,0,0,0.5441565309360127,0.007194244604316547,Low
,22.66,0.0,47.0,9,Produce,fresh fruit and veg,2022-05-12 09:00:00,40,9,3,0,0.7071067811865476,-0.7071067811865475,0,4,1,0,0.3722897937599154,0.2517985611510791,Medium
,24.3,0.0,50.6,12,General,mixed baskets,2022-05-12 10:00:00,93,10,3,0,0.49999999999999994,-0.8660254037844387,0,3,0,0,0.45901639344262296,0.6330935251798561,Peak
,21.65,0.0,47.7,8,General,mixed baskets,2022-05-12 11:00:00,95,11,3,0,0.258819045102521,-0.9659258262890682,0,3,0,0,0.318878900052882,0.6474820143884892,Peak
,20.91,0.0,68.8,10,Dairy,milk and yogurt aisle,2022-05-12 12:00:00,87,12,3,0,1.2246467991473532e-16,-1.0,0,1,1,0,0.27974616604970914,0.5899280575539568,Peak
,24.67,0.0,51.3,6,Frozen,frozen foods,2022-05-12 13:00:00,97,13,3,0,-0.2588190451025208,-0.9659258262890683,0,2,0,0,0.47858276044420944,0.6618705035971223,Peak
,24.12,10.78,98.4,8,Produce,fresh fruit and veg,2022-05-12 14:00:00,48,14,3,0,-0.4999999999999997,-0.8660254037844388,0,4,1,1,0.44949762030671603,0.30935251798561153,Medium
,23.04,0.6,57.9,7,General,mixed baskets,2022-05-12 15:00:00,40,15,3,0,-0.7071067811865471,-0.7071067811865479,0,3,0,1,0.3923849814912744,0.2517985611510791,Medium
,21.1,0.0,69.1,9,Dairy,milk and yogurt aisle,2022-05-12 16:00:00,36,16,3,0,-0.8660254037844385,-0.5000000000000004,0,1,1,0,0.28979375991538875,0.22302158273381295,Low
,24.46,0.0,47.2,13,Frozen,frozen foods,2022-05-12 17:00:00,72,17,3,0,-0.9659258262890683,-0.25881904510252063,0,2,0,0,0.46747752511898466,0.48201438848920863,High
,24.13,0.0,56.4,11,Frozen,frozen foods,2022-05-12 18:00:00,70,18,3,0,-1.0,-1.8369701987210297e-16,0,2,0,0,0.45002644103648853,0.4676258992805755,High
,23.66,0.0,35.9,6,General,mixed baskets,2022-05-12 19:00:00,75,19,3,0,-0.9659258262890684,0.2588190451025203,0,3,0,0,0.42517186673717605,0.5035971223021583,High
,23.98,0.0,65.4,9,Produce,fresh fruit and veg,2022-05-12 20:00:00,66,20,3,0,-0.8660254037844386,0.5000000000000001,0,4,1,0,0.4420941300898995,0.43884892086330934,High
,23.38,0.0,60.0,3,General,mixed baskets,2022-05-12 21:00:00,15,21,3,0,-0.7071067811865477,0.7071067811865474,0,3,0,0,0.410364886303543,0.07194244604316546,Low
,25.55,0.0,52.2,6,Frozen,frozen foods,2022-05-12 22:00:00,56,22,3,0,-0.5000000000000004,0.8660254037844384,0,2,0,0,0.5251189846641988,0.3669064748201439,High
,25.24,11.64,99.0,11,Dairy,milk and yogurt aisle,2022-05-12 23:00:00,18,23,3,0,-0.25881904510252157,0.9659258262890681,0,1,1,1,0.5087255420412479,0.09352517985611511,Low
,28.52,0.0,77.9,7,Bakery,bread and pastry,2022-05-13 00:00:00,38,0,4,0,0.0,1.0,0,0,1,0,0.682178741406663,0.23741007194244604,Low
,27.6,0.0,67.2,3,Dairy,milk and yogurt aisle,2022-05-13 01:00:00,24,1,4,0,0.25881904510252074,0.9659258262890683,0,1,1,0,0.6335272342675833,0.1366906474820144,Low
,24.06,0.0,67.8,6,Dairy,milk and yogurt aisle,2022-05-13 02:00:00,36,2,4,0,0.49999999999999994,0.8660254037844387,0,1,1,0,0.4463246959280803,0.22302158273381295,Low
,21.17,0.0,55.5,5,Frozen,frozen foods,2022-05-13 03:00:00,28,3,4,0,0.7071067811865476,0.7071067811865476,0,2,0,0,0.293495505023797,0.16546762589928057,Low
,25.69,0.0,48.6,3,Produce,fresh fruit and veg,2022-05-13 04:00:00,39,4,4,0,0.8660254037844386,0.5000000000000001,0,4,1,0,0.5325224748810153,0.2446043165467626,Low
,22.68,0.0,43.1,3,Dairy,milk and yogurt aisle,2022-05-13 05:00:00,29,5,4,0,0.9659258262890683,0.25881904510252074,0,1,1,0,0.37334743521946057,0.17266187050359713,Low
,27.85,0.0,63.5,9,Bakery,bread and pastry,2022-05-13 06:00:00,24,6,4,0,1.0,6.123233995736766e-17,0,0,1,0,0.6467477525118984,0.1366906474820144,Low
,20.52,0.0,40.1,4,General,mixed baskets,2022-05-13 07:00:00,43,7,4,0,0.9659258262890683,-0.25881904510252063,0,3,0,0,0.25912215758857743,0.2733812949640288,Medium
,23.09,0.0,53.5,3,General,mixed baskets,2022-05-13 08:00:00,55,8,4,0,0.8660254037844387,-0.4999999999999998,0,3,0,0,0.39502908514013746,0.3597122302158273,Medium
,27.88,0.0,68.8,8,Dairy,milk and yogurt aisle,2022-05-13 09:00:00,43,9,4,0,0.7071067811865476,-0.7071067811865475,0,1,1,0,0.6483342147012161,0.2733812949640288,Medium
,24.14,1.17,61.5,8,Bakery,bread and pastry,2022-05-13 10:00:00,95,10,4,0,0.49999999999999994,-0.8660254037844387,0,0,1,1,0.4505552617662612,0.6474820143884892,Peak
,25.89,0.0,45.0,8,Produce,fresh fruit and veg,2022-05-13 11:00:00,81,11,4,0,0.258819045102521,-0.9659258262890682,0,4,1,0,0.5430988894764675,0.5467625899280576,Peak
,25.73,0.0,48.2,7,General,mixed baskets,2022-05-13 12:00:00,93,12,4,0,1.2246467991473532e-16,-1.0,0,3,0,0,0.5346377578001057,0.6330935251798561,Peak
,22.94,0.0,65.3,5,General,mixed baskets,2022-05-13 13:00:00,99,13,4,0,-0.2588190451025208,-0.9659258262890683,0,3,0,0,0.38709677419354843,0.6762589928057554,Peak
,26.17,0.0,46.7,10,Dairy,milk and yogurt aisle,2022-05-13 14:00:00,31,14,4,0,-0.4999999999999997,-0.8660254037844388,0,1,1,0,0.5579058699101005,0.18705035971223022,Low
,22.01,0.0,51.4,7,Produce,fresh fruit and veg,2022-05-13 15:00:00,50,15,4,0,-0.7071067811865471,-0.7071067811865479,0,4,1,0,0.337916446324696,0.3237410071942446,Medium
,23.33,0.0,43.9,11,Bakery,bread and pastry,2022-05-13 16:00:00,39,16,4,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.4077207826546799,0.2446043165467626,Low
,29.27,0.0,54.6,11,Dairy,milk and yogurt aisle,2022-05-13 17:00:00,78,17,4,0,-0.9659258262890683,-0.25881904510252063,0,1,1,0,0.7218402961396085,0.5251798561151079,High
,23.67,0.0,50.1,12,Bakery,bread and pastry,2022-05-13 18:00:00,68,18,4,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0.4257006874669488,0.45323741007194246,High
,25.01,0.0,63.3,11,General,mixed baskets,2022-05-13 19:00:00,68,19,4,0,-0.9659258262890684,0.2588190451025203,0,3,0,0,0.4965626652564781,0.45323741007194246,High
,21.51,0.0,47.2,5,Dairy,milk and yogurt aisle,2022-05-13 20:00:00,77,20,4,0,-0.8660254037844386,0.5000000000000001,0,1,1,0,0.31147540983606564,0.5179856115107914,High
,27.37,0.0,51.6,9,Dairy,milk and yogurt aisle,2022-05-13 21:00:00,44,21,4,0,-0.7071067811865477,0.7071067811865474,0,1,1,0,0.6213643574828133,0.2805755395683453,Medium
,21.88,0.0,36.1,4,General,mixed baskets,2022-05-13 22:00:00,43,22,4,0,-0.5000000000000004,0.8660254037844384,0,3,0,0,0.33104177683765196,0.2733812949640288,Medium
,22.3,0.0,65.5,6,Dairy,milk and yogurt aisle,2022-05-13 23:00:00,27,23,4,0,-0.25881904510252157,0.9659258262890681,0,1,1,0,0.3532522474881015,0.15827338129496402,Low
,22.55,0.0,64.7,10,Produce,fresh fruit and veg,2022-05-14 00:00:00,50,0,5,1,0.0,1.0,0,4,1,0,0.3664727657324167,0.3237410071942446,Medium
,21.71,0.0,52.8,4,General,mixed baskets,2022-05-14 01:00:00,59,1,5,1,0.25881904510252074,0.9659258262890683,0,3,0,0,0.32205182443151775,0.38848920863309355,High
,20.55,0.0,56.3,10,Produce,fresh fruit and veg,2022-05-14 02:00:00,37,2,5,1,0.49999999999999994,0.8660254037844387,0,4,1,0,0.26070861977789533,0.2302158273381295,Low
,23.29,0.0,58.7,9,General,mixed baskets,2022-05-14 03:00:00,71,3,5,1,0.7071067811865476,0.7071067811865476,0,3,0,0,0.40560549973558957,0.4748201438848921,High
,22.82,0.0,63.6,5,Dairy,milk and yogurt aisle,2022-05-14 04:00:00,63,4,5,1,0.8660254037844386,0.5000000000000001,0,1,1,0,0.3807509254362771,0.4172661870503597,High
,23.75,0.28,42.7,11,Produce,fresh fruit and veg,2022-05-14 05:00:00,59,5,5,1,0.9659258262890683,0.25881904510252074,0,4,1,1,0.42993125330512955,0.38848920863309355,High
,21.6,0.0,47.8,3,General,mixed baskets,2022-05-14 06:00:00,50,6,5,1,1.0,6.123233995736766e-17,0,3,0,0,0.3162347964040191,0.3237410071942446,Medium
,21.8,0.0,73.2,5,General,mixed baskets,2022-05-14 07:00:00,69,7,5,1,0.9659258262890683,-0.25881904510252063,0,3,0,0,0.3268112109994712,0.460431654676259,High
,23.21,0.0,64.4,11,Dairy,milk and yogurt aisle,2022-05-14 08:00:00,56,8,5,1,0.8660254037844387,-0.4999999999999998,0,1,1,0,0.4013749338974088,0.3669064748201439,High
,23.98,0.0,59.8,4,Dairy,milk and yogurt aisle,2022-05-14 09:00:00,82,9,5,1,0.7071067811865476,-0.7071067811865475,0,1,1,0,0.4420941300898995,0.5539568345323741,Peak
,21.73,0.79,57.7,5,General,mixed baskets,2022-05-14 10:00:00,119,10,5,1,0.49999999999999994,-0.8660254037844387,0,3,0,1,0.32310946589106293,0.8201438848920863,Peak
