holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,hour_sin,hour_cos,is_holiday,is_severe_weather,is_low_visibility,temp_scaled,rain_1h_scaled,clouds_all_scaled,congestion_category
,289.95,0.0,0.0,40,,,2017-08-14 08:00:00,5970,8,0,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.6982603479304139,0.0,0.4,Severe
,290.22,0.0,0.0,90,,,2017-08-14 09:00:00,4570,9,0,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.7023095380923821,0.0,0.9,High
,291.15,0.0,0.0,90,,,2017-08-14 10:00:00,4246,10,0,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.7162567486502698,0.0,0.9,High
,291.44,0.0,0.0,90,,,2017-08-14 11:00:00,4518,11,0,0,0.258819045102521,-0.9659258262890682,0,0,0,0.7206058788242352,0.0,0.9,High
,292.41,0.0,0.0,90,,,2017-08-14 12:00:00,4782,12,0,0,1.2246467991473532e-16,-1.0,0,0,0,0.7351529694061193,0.0,0.9,High
,292.69,0.0,0.0,75,,,2017-08-14 13:00:00,4757,13,0,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.7393521295740852,0.0,0.75,High
,293.51,0.0,0.0,90,,,2017-08-14 14:00:00,5011,14,0,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.7516496700659868,0.0,0.9,Severe
,293.94,0.0,0.0,90,,,2017-08-14 15:00:00,5490,15,0,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.7580983803239353,0.0,0.9,Severe
,295.35,0.0,0.0,75,,,2017-08-14 16:00:00,6419,16,0,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.7792441511697665,0.0,0.75,Severe
,295.92,0.0,0.0,75,,,2017-08-14 17:00:00,6031,17,0,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.787792441511698,0.0,0.75,Severe
,296.0,0.0,0.0,75,,,2017-08-14 18:00:00,4230,18,0,0,-1.0,-1.8369701987210297e-16,0,0,0,0.7889922015596882,0.0,0.75,High
,295.69,0.0,0.0,75,,,2017-08-14 19:00:00,3266,19,0,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.7843431313737254,0.0,0.75,Medium
,295.15,0.0,0.0,75,,,2017-08-14 20:00:00,2802,20,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.7762447510497898,0.0,0.75,Medium
,293.29,0.0,0.0,40,,,2017-08-14 21:00:00,2441,21,0,0,-0.7071067811865477,0.7071067811865474,0,0,0,0.7483503299340136,0.0,0.4,Medium
,291.55,0.0,0.0,40,,,2017-08-14 22:00:00,1647,22,0,0,-0.5000000000000004,0.8660254037844384,0,0,0,0.7222555488902223,0.0,0.4,Medium
,290.65,0.0,0.0,1,,,2017-08-14 23:00:00,1045,23,0,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.7087582483503297,0.0,0.01,Low
,289.69,0.0,0.0,1,,,2017-08-15 00:00:00,603,0,1,0,0.0,1.0,0,0,0,0.6943611277744453,0.0,0.01,Low
,288.95,0.0,0.0,1,,,2017-08-15 01:00:00,410,1,1,0,0.25881904510252074,0.9659258262890683,0,0,0,0.6832633473305338,0.0,0.01,Low
,288.15,0.0,0.0,1,,,2017-08-15 02:00:00,268,2,1,0,0.49999999999999994,0.8660254037844387,0,0,0,0.6712657468506297,0.0,0.01,Low
,287.82,0.0,0.0,1,,,2017-08-15 03:00:00,376,3,1,0,0.7071067811865476,0.7071067811865476,0,0,0,0.6663167366526696,0.0,0.01,Low
,287.36,0.0,0.0,90,,,2017-08-15 04:00:00,919,4,1,0,0.8660254037844386,0.5000000000000001,0,0,0,0.659418116376725,0.0,0.9,Low
,286.96,0.0,0.0,1,,,2017-08-15 05:00:00,2951,5,1,0,0.9659258262890683,0.25881904510252074,0,0,0,0.6534193161367725,0.0,0.01,Medium
,287.29,0.0,0.0,1,,,2017-08-15 06:00:00,5806,6,1,0,1.0,6.123233995736766e-17,0,0,0,0.6583683263347335,0.0,0.01,Severe
,286.82,0.0,0.0,1,,,2017-08-15 07:00:00,6459,7,1,0,0.9659258262890683,-0.25881904510252063,0,0,0,0.6513197360527895,0.0,0.01,Severe
,287.48,0.0,0.0,20,,,2017-08-15 08:00:00,6088,8,1,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.6612177564487106,0.0,0.2,Severe
,288.82,0.0,0.0,90,,,2017-08-15 09:00:00,4911,9,1,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.6813137372525495,0.0,0.9,High
,290.28,0.0,0.0,75,,,2017-08-15 10:00:00,4589,10,1,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.703209358128374,0.0,0.75,High
,291.69,0.0,0.0,1,,,2017-08-15 11:00:00,4751,11,1,0,0.258819045102521,-0.9659258262890682,0,0,0,0.7243551289742053,0.0,0.01,High
,293.86,0.0,0.0,75,,,2017-08-15 12:00:00,5047,12,1,0,1.2246467991473532e-16,-1.0,0,0,0,0.7568986202759451,0.0,0.75,Severe
,295.23,0.0,0.0,1,,,2017-08-15 13:00:00,4982,13,1,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.7774445110977808,0.0,0.01,Severe
,296.36,0.0,0.0,75,,,2017-08-15 14:00:00,5179,14,1,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.7943911217756452,0.0,0.75,Severe
,297.32,0.0,0.0,1,,,2017-08-15 15:00:00,5752,15,1,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.8087882423515297,0.0,0.01,Severe
,297.84,0.0,0.0,1,,,2017-08-15 16:00:00,6556,16,1,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.816586682663467,0.0,0.01,Severe
,297.57,0.0,0.0,1,,,2017-08-15 17:00:00,6491,17,1,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.8125374925014998,0.0,0.01,Severe
,296.77,0.0,0.0,1,,,2017-08-15 18:00:00,4753,18,1,0,-1.0,-1.8369701987210297e-16,0,0,0,0.8005398920215955,0.0,0.01,High
,296.15,0.0,0.0,90,,,2017-08-15 19:00:00,3509,19,1,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.7912417516496698,0.0,0.9,High
,295.0,0.0,0.0,90,,,2017-08-15 20:00:00,3096,20,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.7739952009598081,0.0,0.9,Medium
,293.69,0.0,0.0,90,,,2017-08-15 21:00:00,2636,21,1,0,-0.7071067811865477,0.7071067811865474,0,0,0,0.7543491301739653,0.0,0.9,Medium
,292.69,0.0,0.0,5,,,2017-08-15 22:00:00,1926,22,1,0,-0.5000000000000004,0.8660254037844384,0,0,0,0.7393521295740852,0.0,0.05,Medium
,291.87,0.0,0.0,1,,,2017-08-15 23:00:00,1587,23,1,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.7270545890821838,0.0,0.01,Medium
,291.51,0.0,0.0,1,,,2017-08-16 00:00:00,665,0,2,0,0.0,1.0,0,0,0,0.7216556688662268,0.0,0.01,Low
,291.3,0.0,0.0,1,,,2017-08-16 01:00:00,421,1,2,0,0.25881904510252074,0.9659258262890683,0,0,0,0.7185062987402523,0.0,0.01,Low
,291.08,0.0,0.0,1,,,2017-08-16 02:00:00,298,2,2,0,0.49999999999999994,0.8660254037844387,0,0,0,0.7152069586082782,0.0,0.01,Low
,292.803,0.0,0.0,92,,,2017-08-16 03:00:00,374,3,2,0,0.7071067811865476,0.7071067811865476,0,0,0,0.7410467906418717,0.0,0.92,Low
,292.803,0.0,0.0,92,,,2017-08-16 05:00:00,2963,5,2,0,0.9659258262890683,0.25881904510252074,0,0,0,0.7410467906418717,0.0,0.92,Medium
,291.07,0.0,0.0,90,,,2017-08-16 06:00:00,5523,6,2,0,1.0,6.123233995736766e-17,0,0,0,0.7150569886022796,0.0,0.9,Severe
,291.29,0.0,0.0,90,,,2017-08-16 07:00:00,6094,7,2,0,0.9659258262890683,-0.25881904510252063,0,0,0,0.7183563287342536,0.0,0.9,Severe
,291.37,0.0,0.0,90,,,2017-08-16 08:00:00,6165,8,2,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.7195560887822438,0.0,0.9,Severe
,291.77,0.0,0.0,90,,,2017-08-16 09:00:00,4977,9,2,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.7255548890221954,0.0,0.9,Severe
,292.01,0.0,0.0,90,,,2017-08-16 10:00:00,4389,10,2,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.7291541691661667,0.0,0.9,High
,293.23,0.0,0.0,75,,,2017-08-16 11:00:00,4742,11,2,0,0.258819045102521,-0.9659258262890682,0,0,0,0.7474505098980208,0.0,0.75,High
,294.46,0.0,0.0,90,,,2017-08-16 12:00:00,5053,12,2,0,1.2246467991473532e-16,-1.0,0,0,0,0.7658968206358726,0.0,0.9,Severe
,294.92,0.0,0.0,90,,,2017-08-16 13:00:00,4857,13,2,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.772795440911818,0.0,0.9,High
,295.69,0.0,0.0,90,,,2017-08-16 14:00:00,5304,14,2,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.7843431313737254,0.0,0.9,Severe
,296.84,0.0,0.0,75,,,2017-08-16 15:00:00,5699,15,2,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.801589682063587,0.0,0.75,Severe
,297.68,0.0,0.0,75,,,2017-08-16 16:00:00,6729,16,2,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.8141871625674867,0.0,0.75,Severe
,297.93,0.0,0.0,90,,,2017-08-16 17:00:00,6235,17,2,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.8179364127174568,0.0,0.9,Severe
,297.77,0.0,0.0,90,,,2017-08-16 18:00:00,4644,18,2,0,-1.0,-1.8369701987210297e-16,0,0,0,0.8155368926214756,0.0,0.9,High
,297.15,0.0,0.0,1,,,2017-08-16 19:00:00,3517,19,2,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.8062387522495499,0.0,0.01,High
,296.31,0.0,0.0,90,,,2017-08-16 20:00:00,2685,20,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.793641271745651,0.0,0.9,Medium
,294.86,0.0,0.0,90,,,2017-08-16 21:00:00,2281,21,2,0,-0.7071067811865477,0.7071067811865474,0,0,0,0.7718956208758252,0.0,0.9,Medium
,294.36,0.0,0.0,90,,,2017-08-16 22:00:00,2039,22,2,0,-0.5000000000000004,0.8660254037844384,0,0,0,0.7643971205758852,0.0,0.9,Medium
,294.22,0.0,0.0,90,,,2017-08-16 23:00:00,1368,23,2,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.7622975404919021,0.0,0.9,Medium
,294.15,0.0,0.0,90,,,2017-08-17 00:00:00,660,0,3,0,0.0,1.0,0,0,0,0.7612477504499098,0.0,0.9,Low
,293.79,0.0,0.0,90,,,2017-08-17 01:00:00,404,1,3,0,0.25881904510252074,0.9659258262890683,0,0,0,0.7558488302339537,0.0,0.9,Low
,293.72,0.0,0.0,90,,,2017-08-17 02:00:00,286,2,3,0,0.49999999999999994,0.8660254037844387,0,0,0,0.7547990401919621,0.0,0.9,Low
,293.38,0.0,0.0,90,,,2017-08-17 03:00:00,311,3,3,0,0.7071067811865476,0.7071067811865476,0,0,0,0.7497000599880025,0.0,0.9,Low
,292.92,0.0,0.0,90,,,2017-08-17 04:00:00,917,4,3,0,0.8660254037844386,0.5000000000000001,0,0,0,0.7428014397120579,0.0,0.9,Low
,292.53,0.0,0.0,90,,,2017-08-17 05:00:00,2950,5,3,0,0.9659258262890683,0.25881904510252074,0,0,0,0.7369526094781041,0.0,0.9,Medium
,292.15,0.0,0.0,40,,,2017-08-17 06:00:00,5457,6,3,0,1.0,6.123233995736766e-17,0,0,0,0.7312537492501497,0.0,0.4,Severe
,291.79,0.0,0.0,90,,,2017-08-17 07:00:00,6601,7,3,0,0.9659258262890683,-0.25881904510252063,0,0,0,0.7258548290341936,0.0,0.9,Severe
,291.94,0.0,0.0,90,,,2017-08-17 08:00:00,5990,8,3,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.7281043791241752,0.0,0.9,Severe
,292.61,0.0,0.0,90,,,2017-08-17 09:00:00,5086,9,3,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.7381523695260951,0.0,0.9,Severe
,292.79,0.0,0.0,90,,,2017-08-17 10:00:00,4615,10,3,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.7408518296340736,0.0,0.9,High
,292.15,0.0,0.0,90,,,2017-08-17 11:00:00,5147,11,3,0,0.258819045102521,-0.9659258262890682,0,0,0,0.7312537492501497,0.0,0.9,Severe
,292.0,0.0,0.0,90,,,2017-08-17 12:00:00,5125,12,3,0,1.2246467991473532e-16,-1.0,0,0,0,0.7290041991601681,0.0,0.9,Severe
,291.57,0.0,0.0,90,,,2017-08-17 13:00:00,4963,13,3,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.7225554889022195,0.0,0.9,Severe
,293.15,0.0,0.0,90,,,2017-08-17 14:00:00,5270,14,3,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.7462507498500298,0.0,0.9,Severe
,294.77,0.0,0.0,90,,,2017-08-17 15:00:00,5785,15,3,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.7705458908218354,0.0,0.9,Severe
,295.01,0.0,0.0,90,,,2017-08-17 16:00:00,6785,16,3,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.7741451709658068,0.0,0.9,Severe
,295.65,0.0,0.0,90,,,2017-08-17 17:00:00,6350,17,3,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.7837432513497299,0.0,0.9,Severe
,295.23,0.0,0.0,90,,,2017-08-17 18:00:00,4751,18,3,0,-1.0,-1.8369701987210297e-16,0,0,0,0.7774445110977808,0.0,0.9,High
,295.07,0.0,0.0,90,,,2017-08-17 19:00:00,3745,19,3,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.7750449910017997,0.0,0.9,High
,294.69,0.0,0.0,90,,,2017-08-17 20:00:00,3414,20,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.7693461307738453,0.0,0.9,Medium
,293.86,0.0,0.0,75,,,2017-08-17 21:00:00,2844,21,3,0,-0.7071067811865477,0.7071067811865474,0,0,0,0.7568986202759451,0.0,0.75,Medium
,292.94,0.0,0.0,40,,,2017-08-17 22:00:00,2547,22,3,0,-0.5000000000000004,0.8660254037844384,0,0,0,0.7431013797240553,0.0,0.4,Medium
,291.94,0.0,0.0,40,,,2017-08-17 23:00:00,1483,23,3,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.7281043791241752,0.0,0.4,Medium
,290.58,0.0,0.0,1,,,2017-08-18 00:00:00,817,0,4,0,0.0,1.0,0,0,0,0.7077084583083382,0.0,0.01,Low
,290.15,0.0,0.0,1,,,2017-08-18 01:00:00,494,1,4,0,0.25881904510252074,0.9659258262890683,0,0,0,0.7012597480503897,0.0,0.01,Low
,289.22,0.0,0.0,1,,,2017-08-18 02:00:00,341,2,4,0,0.49999999999999994,0.8660254037844387,0,0,0,0.6873125374925021,0.0,0.01,Low
,288.94,0.0,0.0,1,,,2017-08-18 03:00:00,370,3,4,0,0.7071067811865476,0.7071067811865476,0,0,0,0.6831133773245351,0.0,0.01,Low
,288.58,0.0,0.0,1,,,2017-08-18 04:00:00,881,4,4,0,0.8660254037844386,0.5000000000000001,0,0,0,0.6777144571085781,0.0,0.01,Low
,288.01,0.0,0.0,1,,,2017-08-18 05:00:00,2783,5,4,0,0.9659258262890683,0.25881904510252074,0,0,0,0.6691661667666466,0.0,0.01,Medium
,288.0,0.0,0.0,1,,,2017-08-18 06:00:00,5156,6,4,0,1.0,6.123233995736766e-17,0,0,0,0.669016196760648,0.0,0.01,Severe
,287.94,0.0,0.0,1,,,2017-08-18 07:00:00,6180,7,4,0,0.9659258262890683,-0.25881904510252063,0,0,0,0.6681163767246552,0.0,0.01,Severe
,289.22,0.0,0.0,1,,,2017-08-18 08:00:00,5440,8,4,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.6873125374925021,0.0,0.01,Severe
,290.22,0.0,0.0,1,,,2017-08-18 09:00:00,4757,9,4,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.7023095380923821,0.0,0.01,High
,291.72,0.0,0.0,1,,,2017-08-18 10:00:00,4562,10,4,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.724805038992202,0.0,0.01,High
,291.84,0.0,0.0,1,,,2017-08-18 11:00:00,4837,11,4,0,0.258819045102521,-0.9659258262890682,0,0,0,0.7266046790641869,0.0,0.01,High
,292.58,0.0,0.0,90,,,2017-08-18 12:00:00,5094,12,4,0,1.2246467991473532e-16,-1.0,0,0,0,0.7377024595080983,0.0,0.9,Severe
,293.01,0.0,0.0,90,,,2017-08-18 13:00:00,5104,13,4,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.7441511697660468,0.0,0.9,Severe
,293.29,0.0,0.0,1,,,2017-08-18 14:00:00,5611,14,4,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.7483503299340136,0.0,0.01,Severe
,293.55,0.0,0.0,40,,,2017-08-18 15:00:00,5810,15,4,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.7522495500899823,0.0,0.4,Severe
,294.75,0.0,0.0,75,,,2017-08-18 16:00:00,6201,16,4,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.7702459508098382,0.0,0.75,Severe
,295.15,0.0,0.0,40,,,2017-08-18 17:00:00,5500,17,4,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.7762447510497898,0.0,0.4,Severe
,295.86,0.0,0.0,90,,,2017-08-18 18:00:00,4575,18,4,0,-1.0,-1.8369701987210297e-16,0,0,0,0.7868926214757052,0.0,0.9,High
,295.48,0.0,0.0,90,,,2017-08-18 19:00:00,3714,19,4,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.7811937612477509,0.0,0.9,High
,294.08,0.0,0.0,75,,,2017-08-18 20:00:00,3214,20,4,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.7601979604079183,0.0,0.75,Medium
,292.56,0.0,0.0,75,,,2017-08-18 21:00:00,3838,21,4,0,-0.7071067811865477,0.7071067811865474,0,0,0,0.7374025194961009,0.0,0.75,High
,290.8,0.0,0.0,1,,,2017-08-18 22:00:00,2990,22,4,0,-0.5000000000000004,0.8660254037844384,0,0,0,0.7110077984403123,0.0,0.01,Medium
,290.08,0.0,0.0,1,,,2017-08-18 23:00:00,2054,23,4,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.7002099580083982,0.0,0.01,Medium
,289.62,0.0,0.0,1,,,2017-08-19 00:00:00,1406,0,5,1,0.0,1.0,0,0,0,0.6933113377324537,0.0,0.01,Medium
,288.3,0.0,0.0,1,,,2017-08-19 01:00:00,847,1,5,1,0.25881904510252074,0.9659258262890683,0,0,0,0.6735152969406122,0.0,0.01,Low
,288.02,0.0,0.0,1,,,2017-08-19 02:00:00,541,2,5,1,0.49999999999999994,0.8660254037844387,0,0,0,0.6693161367726453,0.0,0.01,Low
,287.55,0.0,0.0,90,,,2017-08-19 03:00:00,398,3,5,1,0.7071067811865476,0.7071067811865476,0,0,0,0.6622675464907022,0.0,0.9,Low
,286.65,0.0,0.0,1,,,2017-08-19 04:00:00,395,4,5,1,0.8660254037844386,0.5000000000000001,0,0,0,0.6487702459508097,0.0,0.01,Low
,286.15,0.0,0.0,40,,,2017-08-19 05:00:00,889,5,5,1,0.9659258262890683,0.25881904510252074,0,0,0,0.6412717456508696,0.0,0.4,Low
,285.86,0.0,0.0,1,,,2017-08-19 06:00:00,1435,6,5,1,1.0,6.123233995736766e-17,0,0,0,0.636922615476905,0.0,0.01,Medium
,285.72,0.0,0.0,1,,,2017-08-19 07:00:00,1889,7,5,1,0.9659258262890683,-0.25881904510252063,0,0,0,0.634823035392922,0.0,0.01,Medium
,287.61,0.0,0.0,20,,,2017-08-19 08:00:00,2710,8,5,1,0.8660254037844387,-0.4999999999999998,0,0,0,0.6631673665266951,0.0,0.2,Medium
,289.55,0.0,0.0,1,,,2017-08-19 09:00:00,3449,9,5,1,0.7071067811865476,-0.7071067811865475,0,0,0,0.6922615476904622,0.0,0.01,High
,291.89,0.0,0.0,90,,,2017-08-19 10:00:00,3843,10,5,1,0.49999999999999994,-0.8660254037844387,0,0,0,0.7273545290941811,0.0,0.9,High
,294.15,0.0,0.0,5,,,2017-08-19 11:00:00,4184,11,5,1,0.258819045102521,-0.9659258262890682,0,0,0,0.7612477504499098,0.0,0.05,High
,295.79,0.0,0.0,1,,,2017-08-19 12:00:00,4512,12,5,1,1.2246467991473532e-16,-1.0,0,0,0,0.7858428314337137,0.0,0.01,High
,296.58,0.0,0.0,1,,,2017-08-19 13:00:00,4557,13,5,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0.7976904619076184,0.0,0.01,High
,297.72,0.0,0.0,40,,,2017-08-19 14:00:00,4832,14,5,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0.8147870425914823,0.0,0.4,High
,298.58,0.0,0.0,1,,,2017-08-19 15:00:00,4711,15,5,1,-0.7071067811865471,-0.7071067811865479,0,0,0,0.8276844631073784,0.0,0.01,High
,299.15,0.0,0.0,5,,,2017-08-19 16:00:00,4707,16,5,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0.8362327534493099,0.0,0.05,High
,299.29,0.0,0.0,40,,,2017-08-19 17:00:00,4604,17,5,1,-0.9659258262890683,-0.25881904510252063,0,0,0,0.8383323335332937,0.0,0.4,High
,299.22,0.0,0.0,1,,,2017-08-19 18:00:00,4151,18,5,1,-1.0,-1.8369701987210297e-16,0,0,0,0.8372825434913023,0.0,0.01,High
,298.75,0.0,0.0,20,,,2017-08-19 19:00:00,4025,19,5,1,-0.9659258262890684,0.2588190451025203,0,0,0,0.8302339532093582,0.0,0.2,High
,297.22,0.0,0.0,20,,,2017-08-19 20:00:00,3828,20,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,0.8072885422915422,0.0,0.2,High
,295.3,0.0,0.0,5,,,2017-08-19 21:00:00,3515,21,5,1,-0.7071067811865477,0.7071067811865474,0,0,0,0.7784943011397724,0.0,0.05,High
,293.62,0.0,0.0,1,,,2017-08-19 22:00:00,3358,22,5,1,-0.5000000000000004,0.8660254037844384,0,0,0,0.7532993401319737,0.0,0.01,Medium
,292.58,0.0,0.0,1,,,2017-08-19 23:00:00,4072,23,5,1,-0.25881904510252157,0.9659258262890681,0,0,0,0.7377024595080983,0.0,0.01,High
,292.23,0.0,0.0,1,,,2017-08-20 00:00:00,2352,0,6,1,0.0,1.0,0,0,0,0.7324535092981408,0.0,0.01,Medium
,291.75,0.0,0.0,1,,,2017-08-20 01:00:00,1259,1,6,1,0.25881904510252074,0.9659258262890683,0,0,0,0.725254949010198,0.0,0.01,Medium
,291.8,0.0,0.0,1,,,2017-08-20 02:00:00,879,2,6,1,0.49999999999999994,0.8660254037844387,0,0,0,0.7260047990401922,0.0,0.01,Low
,291.15,0.0,0.0,1,,,2017-08-20 03:00:00,532,3,6,1,0.7071067811865476,0.7071067811865476,0,0,0,0.7162567486502698,0.0,0.01,Low
,291.15,0.0,0.0,1,,,2017-08-20 04:00:00,401,4,6,1,0.8660254037844386,0.5000000000000001,0,0,0,0.7162567486502698,0.0,0.01,Low
,291.15,0.0,0.0,1,,,2017-08-20 05:00:00,603,5,6,1,0.9659258262890683,0.25881904510252074,0,0,0,0.7162567486502698,0.0,0.01,Low
,291.02,0.0,0.0,1,,,2017-08-20 06:00:00,972,6,6,1,1.0,6.123233995736766e-17,0,0,0,0.7143071385722854,0.0,0.01,Low
,291.51,0.0,0.0,90,,,2017-08-20 07:00:00,1255,7,6,1,0.9659258262890683,-0.25881904510252063,0,0,0,0.7216556688662268,0.0,0.9,Medium
,291.86,0.0,0.0,75,,,2017-08-20 08:00:00,1929,8,6,1,0.8660254037844387,-0.4999999999999998,0,0,0,0.7269046190761851,0.0,0.75,Medium
,293.08,0.0,0.0,40,,,2017-08-20 09:00:00,2712,9,6,1,0.7071067811865476,-0.7071067811865475,0,0,0,0.7452009598080382,0.0,0.4,Medium
,295.65,0.0,0.0,90,,,2017-08-20 10:00:00,3540,10,6,1,0.49999999999999994,-0.8660254037844387,0,0,0,0.7837432513497299,0.0,0.9,High
,297.28,0.0,0.0,1,,,2017-08-20 11:00:00,4055,11,6,1,0.258819045102521,-0.9659258262890682,0,0,0,0.8081883623275342,0.0,0.01,High
,298.86,0.0,0.0,1,,,2017-08-20 12:00:00,4452,12,6,1,1.2246467991473532e-16,-1.0,0,0,0,0.8318836232753453,0.0,0.01,High
,299.95,0.0,0.0,1,,,2017-08-20 13:00:00,4448,13,6,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0.8482303539292141,0.0,0.01,High
,300.51,0.0,0.0,40,,,2017-08-20 14:00:00,4586,14,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0.856628674265147,0.0,0.4,High
,301.02,0.0,0.0,40,,,2017-08-20 15:00:00,4392,15,6,1,-0.7071067811865471,-0.7071067811865479,0,0,0,0.8642771445710856,0.0,0.4,High
,301.29,0.0,0.0,1,,,2017-08-20 16:00:00,4401,16,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0.8683263347330538,0.0,0.01,High
,301.15,0.0,0.0,75,,,2017-08-20 17:00:00,4258,17,6,1,-0.9659258262890683,-0.25881904510252063,0,0,0,0.86622675464907,0.0,0.75,High
,300.58,0.0,0.0,90,,,2017-08-20 18:00:00,3838,18,6,1,-1.0,-1.8369701987210297e-16,0,0,0,0.8576784643071385,0.0,0.9,High
,299.22,0.0,0.0,75,,,2017-08-20 19:00:00,3331,19,6,1,-0.9659258262890684,0.2588190451025203,0,0,0,0.8372825434913023,0.0,0.75,Medium
,298.02,0.0,0.0,75,,,2017-08-20 20:00:00,3275,20,6,1,-0.8660254037844386,0.5000000000000001,0,0,0,0.8192861427714455,0.0,0.75,Medium
,296.42,0.0,0.0,75,,,2017-08-20 21:00:00,2659,21,6,1,-0.7071067811865477,0.7071067811865474,0,0,0,0.7952909418116381,0.0,0.75,Medium
,295.08,0.0,0.0,40,,,2017-08-20 22:00:00,1792,22,6,1,-0.5000000000000004,0.8660254037844384,0,0,0,0.7751949610077983,0.0,0.4,Medium
,293.69,0.0,0.0,1,,,2017-08-20 23:00:00,1152,23,6,1,-0.25881904510252157,0.9659258262890681,0,0,0,0.7543491301739653,0.0,0.01,Low
,292.75,0.0,0.0,1,,,2017-08-21 00:00:00,620,0,0,0,0.0,1.0,0,0,0,0.7402519496100781,0.0,0.01,Low
,292.02,0.0,0.0,1,,,2017-08-21 01:00:00,388,1,0,0,0.25881904510252074,0.9659258262890683,0,0,0,0.7293041391721654,0.0,0.01,Low
,291.29,0.0,0.0,1,,,2017-08-21 02:00:00,268,2,0,0,0.49999999999999994,0.8660254037844387,0,0,0,0.7183563287342536,0.0,0.01,Low
,290.82,0.0,0.0,40,,,2017-08-21 03:00:00,348,3,0,0,0.7071067811865476,0.7071067811865476,0,0,0,0.7113077384523095,0.0,0.4,Low
,290.69,0.0,0.0,75,,,2017-08-21 04:00:00,833,4,0,0,0.8660254037844386,0.5000000000000001,0,0,0,0.7093581283743252,0.0,0.75,Low
,290.96,0.0,0.0,1,,,2017-08-21 05:00:00,2855,5,0,0,0.9659258262890683,0.25881904510252074,0,0,0,0.7134073185362926,0.0,0.01,Medium
,290.86,0.0,0.0,1,,,2017-08-21 06:00:00,5454,6,0,0,1.0,6.123233995736766e-17,0,0,0,0.7119076184763051,0.0,0.01,Severe
